Date,mpob,icdx,sentiment,arima
2015-04-17,2158,7880,0.5,0.2741697634
2015-04-20,2165,7900,0,0.2717676897
2015-04-21,2188.5,7920,1,0.2746396263
2015-04-22,2167,7885,0.5,0.2834695518
2015-04-23,2156.5,7835,0.25,0.2739840904
2015-04-24,2156,7850,0.5,0.2710113452
2015-04-27,2136,7740,1,0.270579903
2015-04-28,2078.5,7750,0.5,0.2624918192
2015-04-29,2071,7720,0.4,0.2404843134
2015-04-30,2082.5,7730,0.6,0.2399021446
2015-05-05,2146,8010,0,0.2445121372
2015-05-06,2164,8050,1,0.2710246571
2015-05-07,2154,8055,0.6666666667,0.2756994505
2015-05-08,2143,7970,0.25,0.270598867
2015-05-11,2182.5,8055,0.5,0.2656277315
2015-05-12,2187,8055,0.6666666667,0.2816563963
2015-05-13,2191,7990,0,0.2821236585
2015-05-14,2170,7990,0.3333333333,0.2844708513
2015-05-15,2181.5,7980,1,0.2750649909
2015-05-18,2164.5,8050,0.5,0.2803712407
2015-05-19,2159,7965,0.5,0.2729287331
2015-05-20,2139,7910,0,0.271994136
2015-05-21,2139,7940,1,0.2639174565
2015-05-22,2130.5,7945,0.25,0.2647648272
2015-05-25,2130.5,7960,0.5,0.2614113129
2015-05-26,2156,8075,0,0.2619799792
2015-05-27,2154,7995,0.3333333333,0.2724755948
2015-05-28,2167,8065,0.25,0.2702451271
2015-05-29,2174.5,8050,0.75,0.2760573923
2015-06-01,2234.5,8375,0.6666666667,0.2779790794
2015-06-02,2290,8375,0.3333333333,0.3022188187
2015-06-03,2264.5,8375,0.75,0.3222398599
2015-06-04,2277,8375,1,0.3093489668
2015-06-05,2294,8390,0.5,0.3156412093
2015-06-08,2292.5,8390,0.6666666667,0.3204450137
2015-06-09,2288.5,8320,0.6666666667,0.3197152729
2015-06-10,2283.5,8205,0,0.3190459491
2015-06-11,2287.5,8210,0.5,0.3165096637
2015-06-12,2248.5,8155,0,0.3183838302
2015-06-15,2252.5,8210,0,0.3023595953
2015-06-16,2264,8395,0,0.3061262575
2015-06-17,2268.5,8325,1,0.3101294806
2015-06-18,2247.5,8210,0.6666666667,0.3119257845
2015-06-19,2246.5,8205,0.3333333333,0.3035348462
2015-06-22,2218,8100,0.3333333333,0.3035723763
2015-06-23,2222.5,8100,0,0.2915362182
2015-06-24,2240.5,8285,,0.2952287739
2015-06-25,2260,8245,,0.3023246923
2015-06-26,2243,8245,0,0.3096570147
2015-06-29,2244,8240,0,0.3020638494
2015-06-30,2222,8085,0.6,0.3029215075
2015-07-01,2247,8105,0,0.2932343261
2015-07-02,2253.5,8120,0,0.3049260782
2015-07-03,2261.5,8125,0.5,0.3064513511
2015-07-06,2232,8025,0,0.3098014551
2015-07-07,2216,7850,0,0.2971996612
2015-07-08,2153.5,7885,0,0.2916230893
2015-07-09,2171.5,7885,0,0.2665280194
2015-07-10,2184,7940,0,0.2773332765
2015-07-13,2184.5,7900,0.5,0.2814723248
2015-07-14,2206,7955,0,0.2819129876
2015-07-15,2178,7940,0.6666666667,0.2909913426
2015-07-16,2184,,0.5,0.2773092882
2015-07-20,2159.5,,0,0.2815196333
2015-07-21,2187.5,8075,0.25,0.2706846928
2015-07-22,2175.5,8025,0.5,0.283688289
2015-07-23,2177,7970,0,0.2775253983
2015-07-24,2171,7925,0,0.2789856131
2015-07-27,2134.5,7790,0.6666666667,0.2762273164
2015-07-28,2123.5,7695,0,0.2611771592
2015-07-29,2121,7620,0.6666666667,0.2588353624
2015-07-30,2103,7630,0.6666666667,0.2579009512
2015-07-31,2105.5,7635,0.25,0.2510992812
2015-08-03,2067.5,7470,0,0.2534041861
2015-08-04,2049.5,7405,0,0.2371811582
2015-08-05,2045,7315,0.5,0.2318545214
2015-08-06,2009.5,7325,0.5,0.2305939842
2015-08-07,1995.5,7260,0.5,0.2163509738
2015-08-10,1994.5,7210,0.3333333333,0.2129321812
2015-08-11,2002,7160,0.25,0.2126171754
2015-08-12,1965.5,7010,0,0.2159343165
2015-08-13,1956,7010,0.3333333333,0.201009191
2015-08-14,1976.5,7055,1,0.1987295368
2015-08-17,1954.5,7080,0,0.2069720592
2015-08-18,1967.5,6915,0.75,0.1972504987
2015-08-19,1951,6805,0.5,0.2044497932
2015-08-20,1918,6650,0,0.1961545423
2015-08-21,1922.5,6565,0.6666666667,0.1835969028
2015-08-24,1837.5,6275,0,0.1871414614
2015-08-25,1823.5,6050,0,0.1515459645
2015-08-26,1811,5980,0,0.1508120101
2015-08-27,1802,6180,0,0.1454683072
2015-08-28,1832.5,6405,0.6666666667,0.1430917931
2015-09-01,1894.5,6540,0.6666666667,0.1568536267
2015-09-02,1894.5,6455,0.5,0.1800711801
2015-09-03,1897.5,6550,0,0.177395516
2015-09-04,1923.5,6470,0,0.17875814
2015-09-07,1917.5,6550,0.3333333333,0.1879991143
2015-09-08,1936.5,6620,0,0.1841289205
2015-09-09,1971,6680,1,0.1931956174
2015-09-10,1994,6810,0.5,0.2059357577
2015-09-11,2014,6805,1,0.2138036351
2015-09-14,2050,6985,0.6666666667,0.2213166731
2015-09-15,2053,6840,0.8333333333,0.2346214283
2015-09-21,2018,6950,0,0.2338752243
2015-09-22,2047.5,7050,1,0.219639598
2015-09-23,2068.5,7205,0.6,0.2330831907
2015-09-25,2163.5,7570,1,0.2397500499
2015-09-28,2181,7700,0.3333333333,0.2790143795
2015-09-29,2241,7770,0.6,0.2815786291
2015-10-01,2287,7810,1,0.305446241
2015-10-02,2290.5,7775,1,0.3203647929
2015-10-05,2307.5,7885,0,0.3193562065
2015-10-06,2285.5,7740,0.6666666667,0.3266779695
2015-10-07,2243,7495,1,0.3158359038
2015-10-08,2181.5,7340,0.6666666667,0.2998569105
2015-10-09,2183.5,7090,0.25,0.2766393609
2015-10-12,2171,7125,0.8,0.2803225807
2015-10-13,2193.5,7280,0.75,0.2754918733
2015-10-15,2187,7210,0.5,0.2864338231
2015-10-16,2188.5,7245,0,0.2824981341
2015-10-19,2166.5,7155,0.5,0.2831071035
2015-10-20,2172,7285,0.7142857143,0.2737030213
2015-10-21,2198,7385,0.5,0.2768259247
2015-10-22,2200.5,7340,0.6666666667,0.2873363054
2015-10-23,2178,7200,0.5,0.2873837263
2015-10-26,2150.5,7080,0.6,0.278371497
2015-10-27,2129.5,7155,0.6666666667,0.2674934719
2015-10-28,2155.5,7010,0.5,0.2598015194
2015-10-29,2143,7005,0,0.2718958715
2015-11-02,2154,6890,0.3333333333,0.2658856283
2015-11-03,2119.5,6880,0.25,0.2715573131
2015-11-04,2146,6980,0.6666666667,0.256168872
2015-11-05,2153.5,6925,0.5,0.2685887932
2015-11-06,2147.5,6875,,0.2703021673
2015-11-09,2160.5,6905,,0.2679816825
2015-11-11,2140,6790,0.3333333333,0.2737146212
2015-11-12,2126,6780,0,0.2638710466
2015-11-13,2132.5,6825,0.3333333333,0.2595691074
2015-11-16,2086,6500,0,0.2626757195
2015-11-17,2093.5,6520,0.3333333333,0.2432398291
2015-11-18,2089,6635,0.6666666667,0.2491722197
2015-11-19,2080,6580,0.5,0.246297991
2015-11-20,2067.5,6640,0.4,0.2433782251
2015-11-23,2057,6595,0.3333333333,0.2389581936
2015-11-24,2074.5,6570,0.3333333333,0.2346463743
2015-11-25,2056,6685,0.3333333333,0.2424891673
2015-11-26,2085.5,6795,1,0.2341410823
2015-11-27,2094.5,6875,0.6666666667,0.2474792083
2015-11-30,2095.5,,0.25,0.2492539264
2015-12-01,2123.5,6930,0.6,0.2495267917
2015-12-02,2094,7045,0.6666666667,0.2609642693
2015-12-03,2105.5,7110,0.5,0.2469295841
2015-12-04,2143.5,7175,0.3333333333,0.2535871754
2015-12-07,2158.5,7260,0.6666666667,0.2680291668
2015-12-08,2147,7275,0.3333333333,0.2727253321
2015-12-09,2151,7275,0,0.2679843421
2015-12-10,2136,7165,0,0.2693346416
2015-12-11,2160.5,7375,,0.2624818618
2015-12-14,2170.5,7370,,0.2738015974
2015-12-15,2152.5,7273,0.25,0.2767706498
2015-12-16,2133,7125,0,0.2691983016
2015-12-17,2134,6995,1,0.2619319824
2015-12-18,2153.5,6975,0,0.2626215401
2015-12-21,2161,7145,0.5,0.2708702247
2015-12-22,2187,7180,0.5,0.2735503031
2015-12-23,2192,7165,0,0.2839864574
2015-12-28,2255.5,7025,0.4,0.284331926
2015-12-29,2181.5,7175,0.3333333333,0.3101864395
2015-12-30,2214,7185,1,0.2765693265
2015-12-31,2198,7080,1,0.2937675382
2016-01-04,2181.5,7070,0.6666666667,0.2843989319
2016-01-05,2217,7105,0.3333333333,0.27928842
2016-01-06,2226,7135,0.6666666667,0.2952354913
2016-01-07,2233,7170,0,0.2963367702
2016-01-08,2219,7150,0.25,0.2998102304
2016-01-11,2249.5,7085,0.6666666667,0.2932237767
2016-01-12,2217.5,7065,0.6666666667,0.3058650102
2016-01-13,2238.5,7085,0.3333333333,0.2914426076
2016-01-14,2238,7180,0.75,0.3020298724
2016-01-15,2260.5,7220,0.3333333333,0.3003219601
2016-01-18,2260,7275,0.5,0.3098169996
2016-01-19,2280,7340,0.25,0.3088475
2016-01-20,2283,7290,0.75,0.3167268981
2016-01-21,2277,7265,0.5,0.3169452354
2016-01-22,2282.5,7370,0.3333333333,0.3143380093
2016-01-26,2304,7460,0.8,0.3168528019
2016-01-27,2345,7545,0.6666666667,0.3251515697
2016-01-28,2326,7495,0.3333333333,0.3412853972
2016-01-29,2315,7425,0.6,0.3317888535
2016-02-02,2367.5,7685,0.5,0.3280635683
2016-02-03,2378.5,7900,0.5,0.3492117389
2016-02-04,2392,7900,0,0.3514015051
2016-02-05,2422,8115,0.8,0.357621978
2016-02-10,2436,8160,0.3333333333,0.3684806634
2016-02-11,2419.5,8195,0,0.3722570143
2016-02-12,2438.5,8175,0.75,0.3654040551
2016-02-15,2451,8210,0.8333333333,0.3736380825
2016-02-16,2468,8275,0.4,0.377448312
2016-02-17,2454,8335,0.5,0.3844632664
2016-02-18,2444.5,8320,1,0.3780591386
2016-02-19,2462,8325,0,0.3744420632
2016-02-22,2465.5,8280,1,0.3817907235
2016-02-23,2445.5,8220,0.3333333333,0.3825456395
2016-02-24,2435.5,8140,0,0.3747834817
2016-02-25,2450.5,8180,0.25,0.3713067317
2016-02-26,2437,8130,0.5,0.3774429566
2016-02-29,2452,8185,0,0.3715953546
2016-03-01,2453.5,8170,0.5,0.3788334526
2016-03-02,2435,8095,0.3333333333,0.3782765467
2016-03-03,2425,8040,0,0.370732151
2016-03-04,2461.5,8030,0.5,0.3675583089
2016-03-07,2459,8095,0.6666666667,0.3825087683
2016-03-08,2460,8135,1,0.3801379025
2016-03-09,2477,8135,0.8,0.3812940334
2016-03-10,2479,8040,0.8333333333,0.3875219146
2016-03-11,2499.5,8320,0.5,0.3871938037
2016-03-14,2516,8215,1,0.3960570532
2016-03-15,2522,8215,0.3333333333,0.4015954533
2016-03-16,2513,8375,0,0.4033160322
2016-03-17,2538,8450,0.6,0.3993702665
2016-03-18,2589.5,8525,0.75,0.4096870059
2016-03-21,2611.5,8630,0.5,0.4295479491
2016-03-22,2610,8810,1,0.4366598355
2016-03-23,2614,8830,1,0.4352505855
2016-03-24,2598.5,8800,0,0.4361008822
2016-03-25,2621,8800,0.75,0.4290914947
2016-03-28,2631,9290,0.75,0.4394795357
2016-03-29,2667,9325,0.75,0.4425872921
2016-03-30,2676,9265,0.3333333333,0.4572427059
2016-03-31,2686,9250,0.75,0.4591851773
2016-04-01,2709,9310,0.5,0.4626840862
2016-04-04,2680.5,9385,1,0.4713633601
2016-04-05,2714,9355,0.6666666667,0.4584063182
2016-04-06,2683,9205,0.8,0.4738125705
2016-04-07,2679.5,9235,0,0.4590290461
2016-04-08,2664,9280,0,0.4596433679
2016-04-11,2624,9325,0,0.4531830501
2016-04-12,2610,9240,0.6666666667,0.4373841208
2016-04-13,2610.5,9390,0.75,0.4339926379
2016-04-14,2621,9325,0.4,0.4344270622
2016-04-15,2608,9335,0.5,0.4392563318
2016-04-18,2618.5,9320,0,0.4337978659
2016-04-19,2638.5,9380,0.25,0.4384477418
2016-04-20,2670,9455,0.5,0.445735024
2016-04-21,2679,9525,1,0.4579187201
2016-04-22,2665,9415,0.5,0.4603851378
2016-04-25,2642,9375,0,0.4539889581
2016-04-26,2642,9445,0,0.444787782
2016-04-27,2636,9355,0.5,0.445573994
2016-04-28,2577.5,9250,0.6666666667,0.4434024296
2016-04-29,2566,9215,0,0.4202670585
2016-05-03,2541,9050,0,0.4182220509
2016-05-04,2578,9135,0,0.4078582684
2016-05-05,2609,9135,1,0.4249608561
2016-05-06,2607.5,9135,0,0.4363095545
2016-05-09,2637.5,9260,1,0.4343903229
2016-05-10,2674,9270,1,0.4465176263
2016-05-11,2706.5,9335,1,0.459076465
2016-05-12,2675,9225,0,0.4711539005
2016-05-13,2639.5,9220,0.5,0.4569566913
2016-05-16,2657,9070,1,0.4433490642
2016-05-17,2652.5,9080,1,0.4514821906
2016-05-18,2638,8960,1,0.4491327617
2016-05-19,2595,8935,1,0.4446573776
2016-05-20,2597,9020,0.5,0.4273541349
2016-05-23,2567.5,8865,0.5,0.4295922812
2016-05-24,2559.5,8880,0.5,0.4174879295
2016-05-25,2556.5,8985,0.5,0.4162664576
2016-05-26,2585.5,8990,1,0.4153191361
2016-05-27,2602.5,8915,0,0.4272069669
2016-05-30,2613,9010,0,0.4331817177
2016-05-31,2612.5,9095,1,0.4367177229
2016-06-01,2639,8950,0,0.4356927889
2016-06-02,2638.5,9005,0,0.4461498189
2016-06-03,2648,9045,1,0.4447498792
2016-06-06,2643,9000,1,0.4489869148
2016-06-07,2647.5,8905,0.6666666667,0.4462446611
2016-06-08,2619,8885,1,0.4481786494
2016-06-09,2639,8950,1,0.4364218266
2016-06-10,2621.5,8935,1,0.4459429631
2016-06-13,2603,8825,0,0.4377210957
2016-06-14,2533,8640,0,0.431407772
2016-06-15,2516,8800,0,0.4034660783
2016-06-16,2486,8440,0.5,0.3993145442
2016-06-17,2506,8585,0,0.3878942691
2016-06-20,2475,8440,1,0.3982453529
2016-06-21,2463.5,8405,0.5,0.3850524815
2016-06-23,2445,8445,1,0.3816510483
2016-06-24,2464,8455,0.6666666667,0.3741965518
2016-06-27,2461,8450,0,0.3826188417
2016-06-28,2456.5,8360,0,0.3810557375
2016-06-29,2406.5,8140,1,0.3794746122
2016-06-30,2399.5,8200,0,0.3589843116
2016-07-01,2402.5,8230,0.2,0.3580112828
2016-07-04,2428,8235,0.6,0.3595133393
2016-07-05,2306.5,8235,0,0.3704055623
2016-07-08,2306.5,8235,0.25,0.3200575523
2016-07-11,2324.5,7980,0,0.3251691978
2016-07-12,2295.5,7880,0.5,0.3313051719
2016-07-13,2303.5,7945,0.25,0.3198498976
2016-07-14,2292.5,8020,0.5,0.3260590503
2016-07-15,2302.5,7975,0.8,0.3193965074
2016-07-18,2323,8080,0.5,0.3242249167
2016-07-19,2319,8110,1,0.332450483
2016-07-20,2357,8235,0.3333333333,0.3297115728
2016-07-21,2377,8225,0.25,0.3456409673
2016-07-22,2354.5,8070,0.3333333333,0.3516139625
2016-07-25,2334,7975,0.75,0.341766701
2016-07-26,2332.5,8160,0.25,0.334326776
2016-07-27,2358.5,8175,0.5,0.3338173838
2016-07-28,2348,8095,1,0.3448779222
2016-07-29,2352.5,8205,1,0.3400835481
2016-08-01,2391.5,8195,0.75,0.3425567156
2016-08-02,2387,8250,0.6666666667,0.3576839757
2016-08-03,2423.5,8480,0.6,0.3539895816
2016-08-04,2461,8690,0.5,0.3697367189
2016-08-05,2488,8610,0.6666666667,0.3827436848
2016-08-08,2504.5,8645,0.5,0.3921237648
2016-08-09,2539,8585,1,0.3979460724
2016-08-10,2571,8930,0.5,0.410659085
2016-08-11,2582,8830,0.8,0.4220310862
2016-08-12,2596.5,9000,1,0.4252950167
2016-08-15,2678.5,8900,0,0.4306753404
2016-08-16,2710.5,9350,,0.4631266019
2016-08-17,2798,9350,0.6666666667,0.472566506
2016-08-18,2821,9560,0.5,0.5076853859
2016-08-19,2833,9690,1,0.5123603733
2016-08-22,2807.5,9605,0.6666666667,0.5158590925
2016-08-23,2802,9645,0.6,0.5044513786
2016-08-24,2845,9740,1,0.5026337427
2016-08-25,2803.5,9630,0.6666666667,0.5208838225
2016-08-26,2831,9620,0.5,0.5023579561
2016-08-29,2791,9600,0,0.5161963396
2016-08-30,2797.5,9610,0.6666666667,0.4975838691
2016-09-01,2769.5,9480,0.6666666667,0.5022423253
2016-09-02,2806,9655,0.5,0.4907382241
2016-09-05,2889.5,9805,0,0.5067034613
2016-09-06,2886,9655,0.75,0.5397077946
2016-09-07,2858.5,9505,0,0.5347045044
2016-09-08,2872,9495,1,0.5240020947
2016-09-09,2879,9560,0.4,0.5291034448
2016-09-13,2866.5,9400,0.75,0.530828392
2016-09-14,2802.5,9375,0.3333333333,0.5266983071
2016-09-15,2824.5,9435,0.6666666667,0.5011697864
2016-09-19,2866.5,9535,0,0.5124370695
2016-09-20,2899.5,9595,1,0.5284303322
2016-09-21,2899.5,9575,0.5,0.5411523516
2016-09-22,2896,9595,0.8,0.5401966602
2016-09-23,2864,9345,1,0.5376436043
2016-09-26,2892,9465,0.5,0.524137914
2016-09-27,2868,9320,0.3333333333,0.5371207177
2016-09-28,2785.5,8990,0.6,0.5262154061
2016-09-29,2746.5,8970,0.5,0.4941040958
2016-09-30,2731,9015,0.25,0.4816237834
2016-10-04,2741,8680,0.5,0.476139743
2016-10-05,2728,8485,0.3333333333,0.4821314056
2016-10-06,2688.5,8390,0,0.4772340635
2016-10-07,2674.5,8350,0.5,0.4614208829
2016-10-10,2620,8190,0,0.4570427503
2016-10-11,2637.5,8485,0,0.434972943
2016-10-12,2651,8510,0.6666666667,0.4451705506
2016-10-13,2664.5,8465,0.25,0.449946568
2016-10-14,2679.5,8440,0.25,0.4553498901
2016-10-17,2765.5,8910,1,0.4611461044
2016-10-18,2778,8725,0.625,0.4949627757
2016-10-19,2746.5,8815,0.6666666667,0.4961961432
2016-10-20,2761,8830,1,0.4831218054
2016-10-21,2735,8810,0.25,0.4896111832
2016-10-24,2779.5,9140,0.4,0.4772390652
2016-10-25,2782.5,8925,0.75,0.4978513338
2016-10-26,2791,9055,0.5,0.4971534588
2016-10-27,2785.5,9025,0.75,0.5006483274
2016-10-28,2795,9050,0,0.4979147025
2016-10-31,2789,8990,0,0.5014077332
2016-11-01,2795.5,8925,0.75,0.4987989658
2016-11-02,2772.5,8975,0.5,0.5018009282
2016-11-03,2765,9005,0.3333333333,0.4920841376
2016-11-04,2776,8895,1,0.4900074663
2016-11-07,2800.5,9070,0.5,0.4947772486
2016-11-08,2829.5,9210,0.75,0.504402931
2016-11-09,2843,9140,0.5,0.5156141435
2016-11-10,2872.5,9280,0.5,0.5197220689
2016-11-11,2994.5,9585,0.6666666667,0.5309379507
2016-11-14,2872,9230,0.5,0.579284526
2016-11-15,2892,9330,0.3333333333,0.5237540034
2016-11-16,2904.5,9410,0.5,0.5378053517
2016-11-17,2917,9480,0.3333333333,0.53973591
2016-11-18,2905.5,9410,0.75,0.5449464161
2016-11-21,2939,9470,0.2,0.5420037503
2016-11-22,2962.5,9525,0.8,0.5546439269
2016-11-23,2986.5,9760,0.75,0.5626745318
2016-11-24,3024,9855,0.3333333333,0.5717876558
2016-11-25,3053,,0.5,0.5860942788
2016-11-28,3088,9745,0.5714285714,0.5957499628
2016-11-29,3065,9810,1,0.6088686137
2016-11-30,3070,,0,0.5977512024
2016-12-01,3101.5,9800,0.3333333333,0.6005159414
2016-12-02,3139.5,9820,1,0.6127169862
2016-12-05,3187,9995,1,0.6270865465
2016-12-06,3183,10030,0.3333333333,0.6455866216
2016-12-07,3205,9965,0.5,0.6415318238
2016-12-08,3170.5,9880,0.5,0.6502869679
2016-12-09,3180,9705,0.3333333333,0.6346602603
2016-12-14,3206.5,9790,0.3333333333,0.6400584597
2016-12-15,3237.5,9840,0.5,0.6505487409
2016-12-16,3243.5,10075,0.25,0.6622293748
2016-12-19,3240,10020,0.3333333333,0.6639802911
2016-12-20,3237,9920,0,0.6617576018
2016-12-21,3225,10010,0,0.6602152782
2016-12-22,3227.5,9960,0.5,0.6553094018
2016-12-23,3181.5,9990,0.5,0.6571040408
2016-12-27,3222.5,10065,0.6666666667,0.6382919313
2016-12-28,3239,10060,0.75,0.6570903112
2016-12-29,3203.5,10005,0.5,0.6619031131
2016-12-30,3202.5,10075,0.2,0.6473061009
2017-01-03,3252,10175,0.5,0.6485503131
2017-01-04,3230.5,10130,0.5,0.6675071107
2017-01-05,3256,10025,0.25,0.6572468547
2017-01-06,3214,9880,0.3333333333,0.6694173976
2017-01-09,3237.5,9970,0.25,0.6502251036
2017-01-10,3251,10130,0.4,0.6613906372
2017-01-11,3264.5,10260,0.5,0.6661321618
2017-01-12,3253,10125,0.5,0.6711508237
2017-01-13,3261.5,,0.2,0.6664380854
2017-01-16,3256,10235,1,0.6696447309
2017-01-17,3283,10385,1,0.6669435752
2017-01-18,3296.5,10170,0.6666666667,0.6783192839
2017-01-19,3296,10385,0.6,0.6828369757
2017-01-20,3293.5,10310,0.3333333333,0.6820676549
2017-01-23,3293.5,10300,1,0.681016351
2017-01-24,3299.5,10410,0.3333333333,0.6806388967
2017-01-25,3305,10370,0.6,0.6832001436
2017-01-26,3304,10250,0.5,0.6853553134
2017-01-27,3300,10265,0,0.6847734326
2017-02-02,3286.5,10330,1,0.6831310673
2017-02-03,3284,10275,0.25,0.6776760669
2017-02-06,3290,10295,0.5,0.6772098666
2017-02-07,3316,10335,0.5,0.679789508
2017-02-08,3316,10335,1,0.6902814176
2017-02-10,3344.5,10335,0.5,0.689358987
2017-02-13,3301,10310,0.4,0.7009363393
2017-02-14,3279.5,10350,0,0.6816975375
2017-02-15,3298.5,10350,0.5,0.6746777875
2017-02-16,3288,10025,0.75,0.6830526007
2017-02-17,3212,9840,0.25,0.6780099713
2017-02-20,3188.5,9705,0.2,0.6485730581
2017-02-21,3162.5,9830,0.3333333333,0.6417250843
2017-02-22,3060,9810,0.3333333333,0.631354182
2017-02-23,2989.5,9565,0.2,0.5915774524
2017-02-24,2956,9545,0.25,0.5679155265
2017-02-27,2946,9365,0.6666666667,0.5563225078
2017-02-28,2900.5,9320,0.25,0.554348639
2017-03-01,2934.5,9370,0.5,0.5375898255
2017-03-02,2977,9435,0.5,0.5535054396
2017-03-03,2974.5,9490,0,0.5689191603
2017-03-06,2996,9540,0.5,0.5665420129
2017-03-07,2981,9475,0.6,0.575788161
2017-03-08,2947.5,9530,0.5,0.5673885797
2017-03-09,2990.5,9500,0.2,0.5543611985
2017-03-10,2935.5,9395,0,0.5734877128
2017-03-13,2972,9330,0.3333333333,0.5489199959
2017-03-14,2943,9340,0.3333333333,0.5671143585
2017-03-15,2976,9405,0.3333333333,0.5532411335
2017-03-16,2991,9540,1,0.5677822107
2017-03-17,3000,9510,1,0.5731227586
2017-03-20,2978,9360,1,0.5756521229
2017-03-21,2963,9440,0.1666666667,0.5667884353
2017-03-22,2979.5,9445,0.5,0.5607682836
2017-03-23,2947.5,9275,0.5,0.5680663713
2017-03-24,2916,9210,0,0.5545671695
2017-03-27,2887.5,,0.5,0.5436269354
2017-03-28,2883.5,,0,0.5329062891
2017-03-29,2886,9110,0.58,0.53224879
2017-03-30,2855,9015,1,0.5341557394
2017-03-31,2828,9040,0,0.5217268845
2017-04-03,2865.5,9110,0,0.5120467818
2017-04-04,2879.5,9050,0.3333333333,0.5279895137
2017-04-05,2879.5,9225,0,0.5322623519
2017-04-06,2914,9180,0.8,0.5325573921
2017-04-07,2876.5,9025,0.75,0.5463045633
2017-04-10,2839,8920,1,0.5287588356
2017-04-11,2805,8900,0.5,0.5154245508
2017-04-12,2748,8860,1,0.5026820724
2017-04-13,2750,8900,0,0.480623992
2017-04-14,2690.5,,0.5,0.4847888483
2017-04-17,2708,8605,0.75,0.4605412443
2017-04-18,2641.5,8585,0.2,0.4707019133
2017-04-19,2613,8585,0,0.4429151367
2017-04-20,2639,8775,0.5,0.4340261047
2017-04-21,2658.5,8845,0.6,0.4459532575
2017-04-25,2608.5,8685,0.6666666667,0.4526317385
2017-04-26,2640.5,8685,0.2,0.4328503363
2017-04-27,2691.5,8675,0.6,0.4473635321
2017-04-28,2631,8590,0.6666666667,0.4657641056
2017-05-02,2695.5,8770,1,0.4398450541
2017-05-03,2689.5,8735,0.8,0.4692292433
2017-05-04,2710,8880,0.6,0.4624133873
2017-05-05,2716.5,8980,0.5,0.4717776129
2017-05-08,2774.5,9025,0.5,0.4740978905
2017-05-09,2795.5,9130,0.6,0.4961658376
2017-05-11,2809,9065,0.5,0.5030459015
2017-05-12,2814.5,9015,0.6666666667,0.5076325924
2017-05-15,2842.5,,0.3333333333,0.5089640778
2017-05-16,2838,,0.8333333333,0.5193245957
2017-05-17,2861.5,,0,0.5166622113
2017-05-18,2884.5,,0.4,0.5265254669
2017-05-19,2874,,1,0.5347159659
2017-05-22,2903.5,,0.5,0.5294435511
2017-05-23,2892,9310,1,0.5420523518
2017-05-24,2869,9250,0.4,0.5356034438
2017-05-25,2845,,0,0.5269419613
2017-05-26,2833,9155,0.2,0.5180697726
2017-05-29,2811,9050,0,0.5136491155
2017-05-30,2777,,0,0.5057618011
2017-05-31,2761,8965,0,0.4931552975
2017-06-01,2768.5,,0.6,0.4880306111
2017-06-02,2782.5,8895,0.6666666667,0.491651859
2017-06-05,2749.5,8925,0,0.4974868818
2017-06-06,2740.5,8930,0.5,0.4839348536
2017-06-07,2736.5,8830,0,0.4813782307
2017-06-08,2690,8795,0.5,0.4795093104
2017-06-09,2684.5,8795,0.5,0.4609896346
2017-06-13,2661.5,8755,0.75,0.4611892424
2017-06-14,2667.5,8780,0.4,0.4516065422
2017-06-15,2671.5,8780,,0.4553704008
2017-06-16,2696,8845,0.6,0.4572370553
2017-06-19,2686,8795,0.6666666667,0.4668938469
2017-06-20,2631,8695,0.8,0.4620708415
2017-06-21,2600,8640,0.6666666667,0.4398685529
2017-06-22,2578,8595,0.25,0.4290866278
2017-06-23,2616.5,8595,0.5,0.4209078111
2017-06-28,2622.5,,0.3333333333,0.4382482343
2017-06-29,2589.5,,0.3333333333,0.4399786878
2017-06-30,2600.5,,0.75,0.426552189
2017-07-03,2627.5,8740,0,0.4318659214
2017-07-04,2634,8730,0.75,0.4414783926
2017-07-05,2665.5,8795,0.5,0.4438113571
2017-07-06,2657,8820,0.5,0.4568498719
2017-07-07,2640.5,8750,0.8,0.4514324917
2017-07-10,2662,8765,0.3333333333,0.4449451789
2017-07-11,2635.5,8670,0.75,0.4541383175
2017-07-12,2656,8755,0.5,0.442232499
2017-07-13,2628.5,8595,0,0.4523117699
2017-07-14,2611.5,8595,0.2,0.4400794883
2017-07-17,2623.5,8470,0.5,0.434214466
2017-07-18,2599,8420,0.75,0.4398978742
2017-07-19,2581.5,8420,0.1666666667,0.4292000972
2017-07-20,2595,8555,0.8333333333,0.4238121881
2017-07-21,2599.5,8470,1,0.4296205749
2017-07-24,2573,8470,0.6666666667,0.4308002673
2017-07-25,2603.5,,0,0.4205380148
2017-07-26,2618,8520,0.6666666667,0.4337724597
2017-07-27,2659,8665,0.5,0.4379486193
2017-07-28,2642.5,8590,0.6,0.4545975608
2017-07-31,2623.5,8610,0.25,0.4464064463
2017-08-01,2648,8610,0.875,0.4387543932
2017-08-02,2623,8525,0.75,0.4490335799
2017-08-03,2596,8440,0.25,0.4376962926
2017-08-04,2601.5,8465,0.4,0.4286546313
2017-08-07,2582,8445,0.25,0.4315588245
2017-08-08,2600,8605,0,0.423087706
2017-08-09,2616,8625,0.75,0.4320249209
2017-08-10,2630,8690,0.8,0.4377072637
2017-08-11,2622,8690,0,0.4427668528
